Patente|Pedimento|SeccionAduanera|NumContenedor|TipoContenedor|FechaPagoReal
1680|5083929|240|SNLU142909|22|2026-01-19 09:16:02|
1680|5035180|800|UMXU237781|22|2026-01-19 16:02:02|
1680|5000866|240|SNLU192734|22|2026-01-27 17:59:02|
3129|6000603|240|8085-2|56|2026-01-21 12:03:03|
1680|5035180|800|UMXU255222|22|2026-01-19 16:02:02|
1680|5035180|800|UMXU268433|22|2026-01-19 16:02:02|
3949|5104866|071|53748|56|2026-01-06 15:39:04|
1680|5087442|240|UMXU245956|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU255446|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234956|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234645|22|2026-01-19 09:16:02|
1680|5035180|800|24BJ7A|68|2026-01-19 16:02:02|
1680|5000912|240|UMXU635959|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU266735|22|2026-01-14 12:06:02|
1680|5087442|240|MNLU234983|22|2026-01-23 11:10:08|
3129|6000603|240|172|56|2026-01-21 12:03:03|
1680|5035180|800|UMXU886853|22|2026-01-19 16:02:02|
1680|5083929|240|UMXU636315|22|2026-01-19 09:16:02|
1680|5087442|240|MNLU234777|22|2026-01-23 11:10:08|
1680|6011254|240|TTGX704271|63|2026-01-20 18:30:09|
1680|5035180|800|UMXU636417|22|2026-01-19 16:02:02|
1680|5035180|800|UMXU896678|22|2026-01-19 16:02:02|
1680|6024624|240|550007|56|2026-01-20 18:31:03|
1680|5083929|240|UMXU248037|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234782|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234909|22|2026-01-19 09:16:02|
3129|6000603|240|100|56|2026-01-21 12:03:03|
1680|5087442|240|SNLU144933|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU254563|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU248344|22|2026-01-14 12:06:02|
1680|5087442|240|SNLU196234|22|2026-01-23 11:10:08|
1680|6011242|240|TTGX975476|63|2026-01-16 18:26:14|
1680|5087442|240|UMXU259760|22|2026-01-23 11:10:08|
1680|5087442|240|MNLU234953|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU247497|22|2026-01-23 11:10:08|
1680|5087442|240|MNLU234889|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU932957|22|2026-01-19 16:02:02|
1680|5035180|800|017|56|2026-01-19 16:02:02|
1680|5035180|800|429|56|2026-01-19 16:02:02|
1680|5087442|240|SNLU200055|22|2026-01-23 11:10:08|
1680|5035180|800|E82387|56|2026-01-19 16:02:02|
1680|5083929|240|MNLU234792|22|2026-01-19 09:16:02|
1680|5001378|270|EMHU648706|63|2026-01-08 18:09:02|
1680|5083929|240|MNLU234528|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU237546|22|2026-01-14 12:06:02|
1680|5035180|800|532238|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU250539|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU246703|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234720|22|2026-01-19 09:16:02|
1680|5087442|240|SNLU139384|22|2026-01-23 11:10:08|
1680|5035180|800|526033|56|2026-01-19 16:02:02|
1680|5035180|800|53141|56|2026-01-19 16:02:02|
1680|5035180|800|UMXU257439|22|2026-01-19 16:02:02|
1680|5000932|240|E81727|56|2026-01-05 17:10:02|
1680|5087442|240|MNLU234940|22|2026-01-23 11:10:08|
1680|5001378|270|UMXU632068|63|2026-01-08 18:09:02|
1680|5083929|240|UMXU246962|22|2026-01-19 09:16:02|
1680|5083929|240|MNLU234643|22|2026-01-19 09:16:02|
3949|5001067|070|UMXU932042|22|2026-01-05 18:07:01|
1680|5087442|240|MNLU234997|22|2026-01-23 11:10:08|
1680|5000912|240|59-AA-1Y|68|2026-01-14 12:06:02|
1680|5035180|800|161339|56|2026-01-19 16:02:02|
1680|5087442|240|SNLU224039|22|2026-01-23 11:10:08|
1680|5035180|800|532027|56|2026-01-19 16:02:02|
1680|5083929|240|MNLU234524|22|2026-01-19 09:16:02|
1680|5087442|240|SNLU190809|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU891709|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU258058|22|2026-01-19 16:02:02|
1680|5000932|240|532115|56|2026-01-05 17:10:02|
1680|5035180|800|UMXU632546|22|2026-01-19 16:02:02|
1680|5035180|800|72EN1T|68|2026-01-19 16:02:02|
1680|5001377|270|UMXU894575|63|2026-01-08 18:09:01|
1680|5087442|240|SNLU221545|22|2026-01-23 11:10:08|
1680|5000912|240|240045|56|2026-01-14 12:06:02|
1680|5087442|240|TCZU685938|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU233430|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU635871|22|2026-01-19 16:02:02|
1680|5035180|800|UMXU896384|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU252386|22|2026-01-23 11:10:08|
1680|5035180|800|EMHU645010|22|2026-01-19 16:02:02|
1680|5083929|240|EMHU300434|22|2026-01-19 09:16:02|
1680|5087442|240|TCZU644990|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU251399|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU266895|22|2026-01-19 16:02:02|
1680|5035180|800|UMXU887335|22|2026-01-19 16:02:02|
1680|5000932|240|532042|56|2026-01-05 17:10:02|
1680|5087442|240|UMXU235410|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU236676|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU232846|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU254527|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU233278|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU882837|22|2026-01-14 12:06:02|
1680|5000912|240|534194|56|2026-01-14 12:06:02|
1680|5000912|240|532232|56|2026-01-14 12:06:02|
1680|5000912|240|UMXU237898|22|2026-01-14 12:06:02|
1680|5001378|270|UMXU935999|63|2026-01-08 18:09:02|
1680|5001378|270|UMXU255845|63|2026-01-08 18:09:02|
3949|5005114|160|UETU8345485|3|2026-01-08 09:55:01|
1680|5092146|240|WRWK407070|63|2026-01-07 11:28:01|
1680|5087442|240|UMXU238111|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU930111|22|2026-01-19 16:02:02|
1680|5035180|800|UMXU937392|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU251333|22|2026-01-23 11:10:08|
1680|5000291|230|T-73|60|2026-01-07 13:58:03|
1680|5036307|240|N99976|60|2026-01-08 13:43:02|
1680|5001378|270|UMXU897559|63|2026-01-08 18:09:02|
1680|5083929|240|EMHU300750|22|2026-01-19 09:16:02|
1680|5000281|230|NS163333|63|2026-01-07 13:46:01|
1680|5000912|240|532040|56|2026-01-14 12:06:02|
1680|5000912|240|531622|56|2026-01-14 12:06:02|
3129|6000603|240|P53413|56|2026-01-21 12:03:03|
3129|6000603|240|130503|56|2026-01-21 12:03:03|
1680|5083929|240|UMXU245924|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU234591|22|2026-01-23 11:10:08|
1680|5035180|800|210625|56|2026-01-19 16:02:02|
1680|5001378|270|UMXU256026|63|2026-01-08 18:09:02|
1680|5035180|800|08AN6L|56|2026-01-19 16:02:02|
1680|6024628|240|S322|56|2026-01-21 14:03:02|
1680|5000912|240|UMXU268294|22|2026-01-14 12:06:02|
1680|5035179|800|12437WLA|68|2026-01-07 16:01:01|
1680|5035180|800|28AL1L|68|2026-01-19 16:02:02|
1680|5083929|240|UMXU237887|22|2026-01-19 09:16:02|
3129|6000603|240|5494|56|2026-01-21 12:03:03|
3129|6000603|240|9833|56|2026-01-21 12:03:03|
1680|5000912|240|487|56|2026-01-14 12:06:02|
3949|5104826|071|53414|56|2026-01-08 15:18:01|
1680|5001378|270|UMXU898915|63|2026-01-08 18:09:02|
1680|5000912|240|EMHU645010|22|2026-01-14 12:06:02|
1680|5034297|800|RT3009|56|2026-01-05 15:26:02|
1680|5087442|240|UMXU236290|22|2026-01-23 11:10:08|
1680|5083929|240|EMHU260635|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU248807|22|2026-01-23 11:10:08|
1680|5001377|270|UMXU887681|63|2026-01-08 18:09:01|
1680|5035180|800|150779|56|2026-01-19 16:02:02|
1680|5035180|800|5322383|56|2026-01-19 16:02:02|
1680|5035180|800|53631|56|2026-01-19 16:02:02|
3949|5005113|160|HAMU1315408|3|2026-01-07 13:36:06|
1680|5087442|240|UMXU255857|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU247389|22|2026-01-23 11:10:08|
1680|5000291|230|T-62|60|2026-01-07 13:58:03|
1680|5034296|800|RT2038|56|2026-01-05 15:26:03|
1680|5035180|800|UMXU932929|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU256716|22|2026-01-23 11:10:08|
1680|5001378|270|UMXU890323|63|2026-01-08 18:09:02|
1680|5087442|240|UMXU238629|22|2026-01-23 11:10:08|
1680|5083929|240|MNLU234904|22|2026-01-19 09:16:02|
1680|5087442|240|SNLU141466|22|2026-01-23 11:10:08|
1680|5087442|240|SNLU192605|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU237556|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU898426|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU238972|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU257166|22|2026-01-14 12:06:02|
1680|5035180|800|013|56|2026-01-19 16:02:02|
1680|5035180|800|123961|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU939891|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU237717|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU882230|22|2026-01-19 09:16:02|
1680|5035179|800|E23436|56|2026-01-07 16:01:01|
1680|5035180|800|534169|56|2026-01-19 16:02:02|
1680|5087442|240|SNLU222319|22|2026-01-23 11:10:08|
1680|5000912|240|538834|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU636462|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU235019|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU251457|22|2026-01-14 12:06:02|
1680|5035180|800|161163|56|2026-01-19 16:02:02|
1680|5035180|800|170279|56|2026-01-19 16:02:02|
1680|5001378|270|UMXU250437|63|2026-01-08 18:09:02|
1680|5087442|240|UMXU236345|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU635440|22|2026-01-19 09:16:02|
1680|6011225|240|TTGX952541|63|2026-01-09 19:07:07|
1680|5035180|800|535136|56|2026-01-19 16:02:02|
1680|5087442|240|TCZU646365|22|2026-01-23 11:10:08|
3949|5005113|160|BEAU5997211|3|2026-01-07 13:36:06|
1680|5001378|270|UMXU237551|63|2026-01-08 18:09:02|
1680|5083929|240|UMXU236022|22|2026-01-19 09:16:02|
1680|5001377|270|UMXU898556|63|2026-01-08 18:09:01|
3949|5104826|071|53346|56|2026-01-08 15:18:01|
1680|5035180|800|192|56|2026-01-19 16:02:02|
3949|5001067|070|UMXU882954|22|2026-01-05 18:07:01|
1680|5001378|270|UMXU885093|63|2026-01-08 18:09:02|
1680|5087442|240|UMXU247077|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU890319|22|2026-01-23 11:10:08|
1680|5035180|800|538843|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU232897|22|2026-01-23 11:10:08|
3949|5005113|160|TCKU2623021|1|2026-01-07 13:36:06|
1680|5083929|240|UMXU634793|22|2026-01-19 09:16:02|
1680|5001378|270|UMXU266775|63|2026-01-08 18:09:02|
1680|5000279|230|NS163333|63|2026-01-08 13:14:00|
1680|5035180|800|230004|56|2026-01-19 16:02:02|
1680|5035180|800|241200|56|2026-01-19 16:02:02|
1680|5035180|800|57AZ9K.|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU235019|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU631532|22|2026-01-19 09:16:02|
1680|5000912|240|53320|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU234670|22|2026-01-23 11:10:08|
1680|5035180|800|E82307|56|2026-01-19 16:02:02|
1680|5000912|240|534308|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU267851|22|2026-01-19 09:16:02|
1669|5023941|430|TCLU6521302|3|2026-01-12 13:37:01|
1680|5001378|270|UMXU232579|63|2026-01-08 18:09:02|
1680|5035180|800|40924|56|2026-01-19 16:02:02|
3949|5104826|071|53900|56|2026-01-08 15:18:01|
1680|5035180|800|251497.|22|2026-01-19 16:02:02|
1680|5087442|240|UMXU887216|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU266891|22|2026-01-19 09:16:02|
1669|6900401|510|TGBU5799702|3|2026-01-13 17:15:03|
1680|5035180|800|5047|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU236316|22|2026-01-23 11:10:08|
1680|5035180|800|16BC9Z|68|2026-01-19 16:02:02|
1680|5083929|240|UMXU265885|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU889971|22|2026-01-23 11:10:08|
3949|5001067|070|UMXU257327|22|2026-01-05 18:07:01|
1680|5035180|800|532019|56|2026-01-19 16:02:02|
3949|5104826|071|53773|56|2026-01-08 15:18:01|
1680|5035180|800|EXPU1701|68|2026-01-19 16:02:02|
1680|5087442|240|SNLU222629|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU936912|22|2026-01-19 16:02:02|
1680|5083929|240|UMXU253290|22|2026-01-19 09:16:02|
1680|5035180|800|5624659|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU237632|22|2026-01-23 11:10:08|
1680|5087442|240|SNLU151645|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU259241|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU257646|22|2026-01-23 11:10:08|
1680|5035180|800|5305|56|2026-01-19 16:02:02|
1680|5035180|800|124|56|2026-01-19 16:02:02|
1680|5035180|800|161232|56|2026-01-19 16:02:02|
1680|5000912|240|UMXU939954|22|2026-01-14 12:06:02|
1680|5087442|240|TCZU652718|22|2026-01-23 11:10:08|
1680|5083929|240|UMXU258060|22|2026-01-19 09:16:02|
1680|5087442|240|SNLU201600|22|2026-01-23 11:10:08|
1680|5035180|800|84987MSA|56|2026-01-19 16:02:02|
1680|5035180|800|531125|56|2026-01-19 16:02:02|
1680|5087442|240|SNLU992725|22|2026-01-23 11:10:08|
1680|5000912|240|180372|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU259213|22|2026-01-23 11:10:08|
1680|5035180|800|E81848|56|2026-01-19 16:02:02|
1680|5035180|800|53139|56|2026-01-19 16:02:02|
1680|5035180|800|180404|56|2026-01-19 16:02:02|
1669|5023619|430|CZZU4366561|3|2026-01-08 15:21:01|
1680|5087442|240|UMXU266623|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU248785|22|2026-01-23 11:10:08|
3949|5005113|160|HLBU2169360|3|2026-01-07 13:36:06|
1680|5035180|800|950116|56|2026-01-19 16:02:02|
3949|5104866|071|T1316|56|2026-01-06 15:39:04|
1680|6024637|240|90|56|2026-01-26 18:30:02|
1680|5000912|240|14354MSM|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU268566|22|2026-01-23 11:10:08|
1680|5035180|800|UMXU636511|22|2026-01-19 16:02:02|
1669|5023941|430|TRHU3673576|1|2026-01-12 13:37:01|
3949|5104826|071|53383|56|2026-01-08 15:18:01|
3129|6000613|240|161866|56|2026-01-21 16:01:11|
1680|5087442|240|UMXU233107|22|2026-01-23 11:10:08|
1680|5001378|270|UMXU889187|63|2026-01-08 18:09:02|
1680|5035180|800|29BB7F|68|2026-01-19 16:02:02|
1680|5035180|800|CG444|56|2026-01-19 16:02:02|
1680|5035180|800|E81966|56|2026-01-19 16:02:02|
1669|6900401|510|HAMU1922485|3|2026-01-13 17:15:03|
1680|5000912|240|UMXU939720|22|2026-01-14 12:06:02|
1680|5087442|240|UMXU634228|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU252966|22|2026-01-23 11:10:08|
1669|5023108|430|TRHU4572003|3|2026-01-06 10:08:00|
1680|5035180|800|526031|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU253796|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU636052|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU933982|22|2026-01-14 12:06:02|
1680|5083929|240|UMXU252011|22|2026-01-19 09:16:02|
1669|5003141|510|MEDU8420933|3|2026-01-07 13:43:01|
3949|5104818|071|53346|56|2026-01-07 14:41:01|
3949|5000639|672|02|60|2026-01-02 16:13:00|
1680|5000912|240|UMXU895710|22|2026-01-14 12:06:02|
1680|5087442|240|UMXU637210|22|2026-01-23 11:10:08|
3949|5005113|160|HLBU1768467|3|2026-01-07 13:36:06|
1680|5083929|240|UMXU898090|22|2026-01-19 09:16:02|
1680|5000912|240|950269|56|2026-01-14 12:06:02|
1680|5087442|240|UMXU255419|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU235285|22|2026-01-23 11:10:08|
1680|5092175|240|CWSU260537|60|2026-01-07 10:05:03|
3147|5023953|650|3291ZR|60|2026-01-08 16:14:00|
1680|5035180|800|E23368|56|2026-01-19 16:02:02|
3949|5104866|071|T174|56|2026-01-06 15:39:04|
3147|5023950|650|3291ZR|60|2026-01-07 08:40:01|
1680|5001378|270|UMXU885047|63|2026-01-08 18:09:02|
1680|5087442|240|UMXU233013|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU238133|22|2026-01-14 12:06:02|
1680|5000912|240|V53977|56|2026-01-14 12:06:02|
1680|5035180|800|410|56|2026-01-19 16:02:02|
1680|5001378|270|UMXU935743|63|2026-01-08 18:09:02|
1680|5087442|240|TCZU650867|22|2026-01-23 11:10:08|
1680|5087442|240|UMXU267510|22|2026-01-23 11:10:08|
3949|5005113|160|HAMU3910550|3|2026-01-07 13:36:06|
1680|5000285|230|TPA03|60|2026-01-07 15:44:00|
1680|5035180|800|532003|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU266749|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU236481|22|2026-01-14 12:06:02|
1680|5087442|240|SNLU222448|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU248864|22|2026-01-14 12:06:02|
1680|5000912|240|UMXU247485|22|2026-01-14 12:06:02|
1680|5083929|240|UMXU889522|22|2026-01-19 09:16:02|
1680|5100841|240|53056|60|2026-01-08 10:48:04|
1680|5000285|230|JS97|60|2026-01-07 15:44:00|
1680|5083929|240|UMXU930182|22|2026-01-19 09:16:02|
1680|5035180|800|242|56|2026-01-19 16:02:02|
1680|5035180|800|532210|56|2026-01-19 16:02:02|
1680|5083929|240|MNLU234770|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU252588|22|2026-01-14 12:06:02|
1680|5083929|240|UMXU254422|22|2026-01-19 09:16:02|
3949|6032961|160|CBHU4455150|1|2026-01-21 17:33:06|
1669|5003243|510|UACU5657398|3|2026-01-07 17:18:01|
1680|5087442|240|TCZU686193|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU265741|22|2026-01-14 12:06:02|
1680|5000424|230|531390|56|2026-01-05 16:21:02|
1680|5083929|240|MNLU234891|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU895823|22|2026-01-19 09:16:02|
1680|5035180|800|51AC8R|68|2026-01-19 16:02:02|
1680|5083929|240|UMXU237178|22|2026-01-19 09:16:02|
1680|5000278|230|WRWK407137|63|2026-01-07 13:43:00|
1680|5087442|240|UMXU234300|22|2026-01-23 11:10:08|
1680|5000912|240|UMXU634370|22|2026-01-14 12:06:02|
1680|5000283|230|SWFZ233786|56|2026-01-07 12:44:01|
1680|5083929|240|MNLU234940|22|2026-01-19 09:16:02|
1680|5035180|800|210909|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU235598|22|2026-01-23 11:10:08|
1680|5036308|240|P48129|60|2026-01-02 16:20:09|
1680|5035180|800|53336|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU260051|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU888884|22|2026-01-14 12:06:02|
1680|5035180|800|950154|56|2026-01-19 16:02:02|
1680|6024617|240|553929|56|2026-01-16 16:16:08|
1680|5000912|240|UMXU891292|22|2026-01-14 12:06:02|
3949|5005114|160|HLBU2434736|3|2026-01-08 09:55:01|
1680|5036308|240|DLK3793|60|2026-01-02 16:20:09|
1680|5035180|800|53451|56|2026-01-19 16:02:02|
1669|6900401|510|HLXU8156579|3|2026-01-13 17:15:03|
1680|5083929|240|UMXU892676|22|2026-01-19 09:16:02|
1680|5000283|230|5371|56|2026-01-07 12:44:01|
1680|5036308|240|P48108|60|2026-01-02 16:20:09|
3949|5104826|071|531134|56|2026-01-08 15:18:01|
1680|5083929|240|UMXU891097|22|2026-01-19 09:16:02|
1680|5000279|230|NS162383|63|2026-01-08 13:14:00|
1680|5000424|230|531037|56|2026-01-05 16:21:02|
1680|5000912|240|535332|56|2026-01-14 12:06:02|
1680|5000283|230|M55|56|2026-01-07 12:44:01|
1680|5035180|800|53589|56|2026-01-19 16:02:02|
1680|5036308|240|28074|60|2026-01-02 16:20:09|
1680|5000283|230|5349|56|2026-01-07 12:44:01|
1680|5083929|240|UMXU236552|22|2026-01-19 09:16:02|
1680|5036308|240|99949|60|2026-01-02 16:20:09|
1680|5000279|230|NS162530|63|2026-01-08 13:14:00|
1680|5035180|800|UMXU247880|22|2026-01-19 16:02:02|
1680|5083929|240|UMXU256802|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU236552|22|2026-01-23 11:10:08|
1680|5083929|240|SNLU144320|22|2026-01-19 09:16:02|
1680|5000283|230|5366|56|2026-01-07 12:44:01|
1680|5083929|240|UMXU237436|22|2026-01-19 09:16:02|
1680|5087442|240|UMXU237854|22|2026-01-23 11:10:08|
1680|5083929|240|SNLU195672|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU238672|22|2026-01-19 09:16:02|
1680|5000278|230|ATW33576|63|2026-01-07 13:43:00|
1680|5083929|240|SNLU223437|22|2026-01-19 09:16:02|
3949|5000636|672|02|60|2026-01-02 21:15:01|
1680|5000285|230|JS10|60|2026-01-07 15:44:00|
1680|5000277|230|WRWK407003|63|2026-01-08 13:14:01|
1680|5083929|240|TCZU647385|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU233090|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU253146|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU890787|22|2026-01-19 09:16:02|
1680|5035180|800|538834|56|2026-01-19 16:02:02|
1680|5035180|800|650|56|2026-01-19 16:02:02|
3129|5026337|240|9807|56|2026-01-14 09:03:03|
1680|5000912|240|UMXU893165|22|2026-01-14 12:06:02|
1680|5087442|240|UMXU892271|22|2026-01-23 11:10:08|
1680|5035180|800|853857|56|2026-01-19 16:02:02|
1680|5087442|240|UMXU937158|22|2026-01-23 11:10:08|
3129|5026337|240|M2106|56|2026-01-14 09:03:03|
1680|5000423|230|531438|56|2026-01-05 16:21:01|
1680|5000422|230|671444|56|2026-01-05 16:21:02|
3129|5026337|240|VGZ725|56|2026-01-14 09:03:03|
1680|5000912|240|53971|56|2026-01-14 12:06:02|
1680|5035180|800|950140|56|2026-01-19 16:02:02|
1680|5083929|240|UMXU234813|22|2026-01-19 09:16:02|
1680|5035180|800|69BB2S|68|2026-01-19 16:02:02|
1680|5035180|800|240439|56|2026-01-19 16:02:02|
1680|5035180|800|D148|56|2026-01-19 16:02:02|
1680|6024641|240|124|56|2026-01-28 12:37:04|
1680|5083929|240|UMXU255780|22|2026-01-19 09:16:02|
1669|5023108|430|TRHU6310260|3|2026-01-06 10:08:00|
1680|5035180|800|UMXU634944|22|2026-01-19 16:02:02|
1680|5000912|240|UMXU931583|22|2026-01-14 12:06:02|
3129|5026337|240|11401|56|2026-01-14 09:03:03|
1680|5083929|240|UMXU898634|22|2026-01-19 09:16:02|
1680|5000912|240|UMXU937856|22|2026-01-14 12:06:02|
1680|5000912|240|11834VL|56|2026-01-14 12:06:02|
1680|5083929|240|UMXU896721|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU893345|22|2026-01-19 09:16:02|
1680|5092159|240|55456|56|2026-01-09 11:55:11|
3949|5104877|071|53-137|56|2026-01-09 15:40:01|
1680|5083929|240|UMXU253907|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU891183|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU897515|22|2026-01-19 09:16:02|
1680|5092186|240|MXC118|56|2026-01-08 10:01:06|
1680|5083929|240|UMXU253176|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU251833|22|2026-01-19 09:16:02|
1680|5035180|800|V53989|56|2026-01-19 16:02:02|
1680|5083929|240|SNLU138641|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU250772|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU889582|22|2026-01-19 09:16:02|
1680|6011224|240|TTGX991209|63|2026-01-09 19:07:07|
1680|5083929|240|UMXU253804|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU248407|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU887503|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU884975|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU637139|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU247123|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU246205|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU636133|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU238067|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU635144|22|2026-01-19 09:16:02|
3949|5104862|071|531119|56|2026-01-08 15:39:05|
3949|5005113|160|HAMU3054140|3|2026-01-07 13:36:06|
1680|5083929|240|EMHU271096|22|2026-01-19 09:16:02|
1680|5035180|800|349|56|2026-01-19 16:02:02|
1680|5083929|240|EMHU204899|22|2026-01-19 09:16:02|
3129|5026337|240|15621MSM|56|2026-01-14 09:03:03|
1680|5083929|240|UMXU236979|22|2026-01-19 09:16:02|
1680|5083929|240|UMXU939390|22|2026-01-19 09:16:02|
